imgName,face_x,face_y,face_w,face_h,eye1_x,eye1_y,eye2_x,eye2_y,occluder_x,occluder_y,occluder_w,occluder_h,occluder_type,occluder_degree,gender,race,orientation,glasses_x,glasses_y,glasses_w,glasses_h
train_00011159.jpg,215.0,168.0,261.0,261.0,300.0,223.0,397.0,241.0,42.0,95.0,227.0,255.0,2.0,3.0,1.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00011160.jpg,262.0,117.0,43.0,43.0,277.0,131.0,294.0,126.0,13.0,15.0,39.0,38.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011161.jpg,253.0,170.0,394.0,394.0,384.0,263.0,538.0,262.0,7.0,132.0,352.0,380.0,2.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011162.jpg,330.0,192.0,60.0,60.0,366.0,216.0,384.0,217.0,18.0,30.0,57.0,58.0,2.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011163.jpg,97.0,105.0,64.0,64.0,110.0,124.0,137.0,123.0,12.0,32.0,51.0,62.0,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00011163.jpg,352.0,76.0,66.0,66.0,379.0,100.0,-1.0,-1.0,14.0,32.0,57.0,63.0,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011164.jpg,270.0,523.0,280.0,280.0,342.0,605.0,477.0,600.0,63.0,140.0,207.0,269.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011165.jpg,507.0,147.0,84.0,84.0,519.0,163.0,550.0,169.0,6.0,33.0,41.0,73.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011166.jpg,135.0,81.0,73.0,73.0,164.0,101.0,198.0,99.0,14.0,35.0,65.0,72.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011166.jpg,343.0,72.0,34.0,34.0,363.0,84.0,-1.0,-1.0,13.0,17.0,32.0,33.0,2.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011167.jpg,457.0,98.0,77.0,77.0,476.0,118.0,514.0,114.0,20.0,27.0,57.0,67.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011168.jpg,757.0,125.0,60.0,60.0,766.0,143.0,775.0,146.0,3.0,34.0,35.0,59.0,2.0,2.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011169.jpg,28.0,179.0,162.0,162.0,86.0,226.0,134.0,242.0,17.0,64.0,112.0,151.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011170.jpg,16.0,53.0,103.0,103.0,48.0,82.0,106.0,74.0,32.0,34.0,90.0,97.0,1.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011170.jpg,473.0,90.0,164.0,164.0,509.0,138.0,568.0,125.0,15.0,59.0,122.0,149.0,2.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011170.jpg,64.0,408.0,151.0,151.0,91.0,454.0,169.0,436.0,26.0,58.0,116.0,132.0,2.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011171.jpg,308.0,95.0,82.0,82.0,323.0,108.0,355.0,104.0,12.0,25.0,63.0,79.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,56.0,26.0
train_00011172.jpg,120.0,67.0,211.0,211.0,172.0,168.0,234.0,113.0,46.0,83.0,162.0,205.0,1.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011173.jpg,188.0,128.0,88.0,88.0,219.0,154.0,254.0,152.0,10.0,37.0,83.0,87.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011174.jpg,137.0,120.0,76.0,76.0,161.0,141.0,184.0,145.0,17.0,46.0,67.0,74.0,2.0,2.0,1.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00011175.jpg,85.0,333.0,223.0,223.0,135.0,422.0,240.0,392.0,20.0,102.0,211.0,222.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011175.jpg,326.0,387.0,178.0,178.0,370.0,428.0,442.0,425.0,22.0,54.0,153.0,179.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011175.jpg,541.0,312.0,232.0,232.0,586.0,380.0,682.0,374.0,14.0,72.0,171.0,213.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011176.jpg,62.0,75.0,54.0,54.0,84.0,91.0,103.0,93.0,8.0,22.0,44.0,52.0,2.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011177.jpg,114.0,55.0,58.0,58.0,126.0,69.0,150.0,66.0,10.0,22.0,46.0,55.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011178.jpg,246.0,148.0,83.0,83.0,267.0,175.0,300.0,168.0,17.0,28.0,62.0,79.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011179.jpg,204.0,107.0,139.0,139.0,241.0,143.0,294.0,141.0,15.0,50.0,137.0,133.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011180.jpg,133.0,65.0,115.0,115.0,175.0,97.0,221.0,101.0,9.0,21.0,97.0,103.0,2.0,3.0,1.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00011180.jpg,425.0,70.0,104.0,104.0,444.0,94.0,489.0,91.0,18.0,27.0,97.0,96.0,2.0,3.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00011180.jpg,126.0,446.0,125.0,125.0,156.0,484.0,215.0,474.0,19.0,40.0,98.0,117.0,2.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011180.jpg,499.0,444.0,103.0,103.0,518.0,469.0,555.0,465.0,12.0,18.0,84.0,95.0,2.0,3.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011181.jpg,233.0,112.0,73.0,73.0,255.0,135.0,292.0,134.0,5.0,18.0,66.0,70.0,1.0,3.0,2.0,2.0,3.0,10.0,10.0,62.0,30.0
train_00011182.jpg,201.0,265.0,227.0,227.0,255.0,311.0,350.0,312.0,33.0,66.0,156.0,216.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011182.jpg,462.0,342.0,219.0,219.0,497.0,405.0,585.0,390.0,24.0,49.0,186.0,202.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011183.jpg,530.0,106.0,59.0,59.0,551.0,125.0,569.0,124.0,4.0,11.0,45.0,56.0,1.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011184.jpg,149.0,208.0,136.0,136.0,192.0,242.0,252.0,239.0,11.0,50.0,120.0,120.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011185.jpg,692.0,74.0,505.0,505.0,832.0,219.0,1049.0,332.0,23.0,226.0,273.0,457.0,2.0,2.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011186.jpg,304.0,118.0,44.0,44.0,313.0,131.0,330.0,131.0,9.0,30.0,30.0,44.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00011187.jpg,276.0,68.0,168.0,168.0,320.0,117.0,377.0,133.0,8.0,63.0,126.0,159.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011188.jpg,364.0,171.0,208.0,208.0,410.0,223.0,497.0,222.0,40.0,71.0,168.0,193.0,2.0,3.0,1.0,2.0,3.0,4.0,30.0,186.0,73.0
train_00011189.jpg,313.0,103.0,176.0,176.0,354.0,144.0,429.0,151.0,11.0,69.0,122.0,173.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011190.jpg,126.0,197.0,332.0,332.0,181.0,260.0,341.0,265.0,37.0,111.0,282.0,301.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011191.jpg,140.0,92.0,75.0,75.0,157.0,112.0,203.0,112.0,11.0,34.0,57.0,68.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011192.jpg,99.0,247.0,369.0,369.0,191.0,358.0,341.0,357.0,36.0,152.0,337.0,353.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011193.jpg,495.0,218.0,83.0,83.0,528.0,245.0,562.0,238.0,18.0,25.0,78.0,78.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011194.jpg,271.0,110.0,75.0,75.0,291.0,125.0,328.0,133.0,11.0,17.0,57.0,69.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011195.jpg,194.0,95.0,248.0,248.0,264.0,164.0,391.0,159.0,35.0,86.0,197.0,221.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011195.jpg,11.0,282.0,195.0,195.0,51.0,333.0,149.0,338.0,5.0,80.0,163.0,184.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011196.jpg,160.0,74.0,72.0,72.0,194.0,95.0,224.0,96.0,15.0,31.0,68.0,70.0,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00011197.jpg,83.0,66.0,88.0,88.0,111.0,85.0,154.0,93.0,29.0,54.0,76.0,86.0,2.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011198.jpg,183.0,39.0,64.0,64.0,214.0,53.0,194.0,55.0,9.0,23.0,45.0,53.0,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00011199.jpg,161.0,100.0,40.0,40.0,172.0,109.0,188.0,111.0,2.0,11.0,36.0,39.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011200.jpg,157.0,72.0,83.0,83.0,171.0,95.0,206.0,93.0,17.0,55.0,53.0,78.0,2.0,1.0,1.0,2.0,3.0,3.0,9.0,67.0,27.0
train_00011201.jpg,59.0,40.0,71.0,71.0,78.0,66.0,107.0,60.0,13.0,33.0,59.0,65.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011202.jpg,396.0,111.0,78.0,78.0,421.0,137.0,458.0,134.0,14.0,28.0,69.0,78.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011203.jpg,185.0,101.0,133.0,133.0,205.0,134.0,263.0,129.0,33.0,74.0,93.0,117.0,2.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011204.jpg,347.0,157.0,158.0,158.0,392.0,193.0,463.0,189.0,24.0,44.0,139.0,151.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011205.jpg,154.0,268.0,361.0,361.0,238.0,375.0,424.0,356.0,74.0,147.0,286.0,322.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011206.jpg,107.0,66.0,77.0,77.0,118.0,87.0,150.0,88.0,9.0,28.0,65.0,70.0,2.0,3.0,1.0,2.0,3.0,0.0,9.0,58.0,33.0
train_00011206.jpg,216.0,105.0,63.0,63.0,231.0,127.0,254.0,124.0,12.0,30.0,52.0,63.0,2.0,3.0,2.0,2.0,3.0,4.0,13.0,48.0,21.0
train_00011207.jpg,206.0,107.0,259.0,259.0,263.0,205.0,407.0,188.0,38.0,120.0,208.0,238.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011208.jpg,182.0,236.0,106.0,106.0,201.0,263.0,242.0,262.0,3.0,34.0,93.0,99.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011209.jpg,145.0,72.0,93.0,93.0,170.0,90.0,213.0,98.0,9.0,35.0,86.0,87.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011209.jpg,249.0,115.0,91.0,91.0,267.0,150.0,303.0,136.0,14.0,34.0,85.0,89.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011210.jpg,268.0,109.0,174.0,174.0,301.0,166.0,373.0,140.0,14.0,53.0,149.0,159.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011211.jpg,72.0,84.0,63.0,63.0,85.0,108.0,108.0,99.0,8.0,18.0,56.0,57.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011211.jpg,89.0,350.0,134.0,134.0,113.0,381.0,172.0,380.0,6.0,38.0,109.0,120.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011211.jpg,524.0,87.0,80.0,80.0,552.0,109.0,586.0,119.0,16.0,31.0,71.0,74.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011211.jpg,354.0,104.0,70.0,70.0,386.0,124.0,-1.0,-1.0,20.0,31.0,59.0,62.0,2.0,3.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011211.jpg,621.0,385.0,62.0,62.0,646.0,400.0,-1.0,-1.0,14.0,22.0,47.0,59.0,2.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011211.jpg,330.0,417.0,75.0,75.0,347.0,431.0,377.0,429.0,15.0,18.0,66.0,55.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011212.jpg,2.0,58.0,133.0,133.0,25.0,82.0,92.0,83.0,14.0,43.0,117.0,120.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011213.jpg,235.0,58.0,49.0,49.0,246.0,69.0,269.0,69.0,6.0,20.0,44.0,49.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011213.jpg,127.0,128.0,80.0,80.0,162.0,150.0,202.0,146.0,18.0,27.0,73.0,76.0,1.0,3.0,2.0,2.0,3.0,17.0,7.0,65.0,31.0
train_00011214.jpg,88.0,126.0,96.0,96.0,107.0,149.0,162.0,155.0,13.0,34.0,74.0,86.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011215.jpg,98.0,114.0,269.0,269.0,156.0,175.0,260.0,173.0,42.0,70.0,237.0,254.0,2.0,3.0,1.0,2.0,3.0,0.0,19.0,224.0,99.0
train_00011216.jpg,75.0,20.0,87.0,87.0,102.0,44.0,-1.0,-1.0,7.0,29.0,72.0,79.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011217.jpg,339.0,54.0,91.0,91.0,391.0,83.0,-1.0,-1.0,21.0,30.0,76.0,83.0,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011218.jpg,238.0,73.0,45.0,45.0,248.0,86.0,265.0,84.0,2.0,24.0,32.0,41.0,2.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011219.jpg,273.0,106.0,142.0,142.0,289.0,135.0,359.0,140.0,18.0,52.0,112.0,125.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011220.jpg,561.0,321.0,251.0,251.0,639.0,394.0,745.0,394.0,64.0,91.0,221.0,234.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011221.jpg,236.0,307.0,480.0,480.0,343.0,436.0,555.0,438.0,89.0,319.0,440.0,452.0,1.0,2.0,2.0,2.0,3.0,13.0,65.0,413.0,204.0
train_00011222.jpg,48.0,41.0,137.0,137.0,85.0,75.0,155.0,79.0,17.0,46.0,121.0,119.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011223.jpg,81.0,157.0,204.0,204.0,116.0,203.0,192.0,206.0,24.0,51.0,150.0,195.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011224.jpg,53.0,313.0,362.0,362.0,112.0,396.0,266.0,394.0,56.0,138.0,305.0,339.0,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00011225.jpg,90.0,80.0,40.0,40.0,103.0,91.0,122.0,92.0,5.0,17.0,40.0,41.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011226.jpg,364.0,46.0,98.0,98.0,383.0,77.0,-1.0,-1.0,18.0,40.0,78.0,91.0,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011227.jpg,268.0,122.0,178.0,178.0,313.0,173.0,376.0,163.0,6.0,77.0,169.0,169.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011228.jpg,361.0,192.0,238.0,238.0,482.0,240.0,521.0,248.0,28.0,56.0,208.0,220.0,1.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011229.jpg,206.0,86.0,98.0,98.0,253.0,113.0,-1.0,-1.0,13.0,31.0,85.0,89.0,1.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011230.jpg,262.0,146.0,131.0,131.0,305.0,179.0,359.0,180.0,15.0,43.0,103.0,127.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011231.jpg,223.0,75.0,66.0,66.0,249.0,89.0,264.0,90.0,4.0,12.0,57.0,62.0,1.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011231.jpg,411.0,88.0,67.0,67.0,427.0,102.0,445.0,102.0,12.0,24.0,58.0,63.0,1.0,2.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011232.jpg,164.0,64.0,58.0,58.0,177.0,74.0,199.0,78.0,6.0,23.0,51.0,50.0,3.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011233.jpg,220.0,104.0,46.0,46.0,236.0,118.0,255.0,116.0,10.0,18.0,33.0,48.0,1.0,3.0,2.0,2.0,3.0,6.0,3.0,37.0,20.0
train_00011234.jpg,227.0,161.0,185.0,185.0,385.0,219.0,-1.0,-1.0,91.0,71.0,177.0,176.0,2.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00011235.jpg,176.0,112.0,209.0,209.0,244.0,172.0,328.0,172.0,30.0,69.0,158.0,197.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011236.jpg,156.0,78.0,42.0,42.0,171.0,93.0,193.0,91.0,13.0,17.0,40.0,39.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011237.jpg,123.0,117.0,124.0,124.0,157.0,145.0,215.0,141.0,26.0,38.0,114.0,121.0,2.0,3.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011237.jpg,511.0,120.0,135.0,135.0,555.0,145.0,608.0,145.0,24.0,45.0,111.0,121.0,2.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011237.jpg,103.0,600.0,156.0,156.0,117.0,638.0,169.0,646.0,6.0,49.0,122.0,151.0,2.0,3.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00011237.jpg,442.0,628.0,148.0,148.0,464.0,670.0,513.0,661.0,13.0,46.0,109.0,134.0,2.0,3.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011238.jpg,257.0,46.0,92.0,92.0,275.0,73.0,311.0,65.0,30.0,68.0,74.0,90.0,2.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011239.jpg,418.0,112.0,146.0,146.0,461.0,143.0,521.0,146.0,13.0,74.0,128.0,135.0,1.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011240.jpg,172.0,101.0,89.0,89.0,189.0,120.0,228.0,116.0,10.0,25.0,67.0,77.0,1.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011241.jpg,224.0,148.0,221.0,221.0,278.0,210.0,380.0,215.0,41.0,151.0,171.0,210.0,3.0,1.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011242.jpg,69.0,40.0,58.0,58.0,73.0,52.0,92.0,55.0,4.0,21.0,41.0,52.0,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00011243.jpg,158.0,169.0,205.0,205.0,229.0,222.0,322.0,220.0,54.0,89.0,182.0,194.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011244.jpg,91.0,53.0,69.0,69.0,113.0,74.0,147.0,72.0,14.0,39.0,69.0,65.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011245.jpg,314.0,235.0,207.0,207.0,360.0,287.0,442.0,279.0,22.0,77.0,185.0,184.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011246.jpg,521.0,125.0,125.0,125.0,556.0,155.0,598.0,178.0,8.0,48.0,109.0,117.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011247.jpg,235.0,157.0,221.0,221.0,280.0,208.0,374.0,198.0,40.0,104.0,186.0,200.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011248.jpg,53.0,302.0,60.0,60.0,71.0,317.0,101.0,318.0,11.0,18.0,53.0,52.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011248.jpg,347.0,298.0,41.0,41.0,357.0,312.0,373.0,310.0,4.0,17.0,36.0,39.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011248.jpg,178.0,296.0,73.0,73.0,195.0,307.0,-1.0,-1.0,3.0,21.0,51.0,68.0,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011249.jpg,67.0,165.0,161.0,161.0,134.0,228.0,213.0,205.0,75.0,79.0,149.0,155.0,3.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011250.jpg,204.0,98.0,97.0,97.0,245.0,117.0,-1.0,-1.0,8.0,29.0,79.0,94.0,1.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011251.jpg,54.0,369.0,346.0,346.0,127.0,435.0,245.0,438.0,51.0,76.0,312.0,326.0,2.0,3.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,70.0,163.0,135.0,135.0,104.0,200.0,168.0,195.0,16.0,40.0,115.0,127.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,311.0,157.0,133.0,133.0,354.0,192.0,416.0,191.0,12.0,44.0,118.0,126.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,562.0,163.0,145.0,145.0,608.0,198.0,672.0,210.0,19.0,42.0,131.0,135.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,55.0,436.0,133.0,133.0,104.0,470.0,167.0,483.0,17.0,40.0,122.0,131.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,317.0,446.0,131.0,131.0,341.0,486.0,398.0,490.0,12.0,50.0,110.0,126.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,553.0,434.0,146.0,146.0,594.0,493.0,656.0,464.0,16.0,60.0,137.0,144.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,29.0,757.0,163.0,163.0,64.0,796.0,135.0,811.0,20.0,59.0,122.0,155.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,271.0,743.0,167.0,167.0,316.0,799.0,371.0,783.0,36.0,70.0,145.0,164.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011252.jpg,565.0,748.0,141.0,141.0,599.0,795.0,671.0,783.0,21.0,54.0,116.0,132.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011253.jpg,450.0,169.0,88.0,88.0,481.0,184.0,531.0,186.0,16.0,32.0,76.0,80.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011254.jpg,87.0,65.0,63.0,63.0,111.0,80.0,133.0,81.0,16.0,20.0,50.0,50.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011254.jpg,249.0,59.0,75.0,75.0,278.0,73.0,302.0,74.0,23.0,19.0,65.0,61.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011254.jpg,453.0,27.0,69.0,69.0,479.0,44.0,509.0,44.0,23.0,22.0,61.0,65.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011254.jpg,399.0,150.0,91.0,91.0,421.0,190.0,455.0,190.0,18.0,46.0,74.0,85.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011254.jpg,114.0,285.0,60.0,60.0,132.0,301.0,156.0,303.0,15.0,17.0,49.0,51.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011255.jpg,374.0,91.0,72.0,72.0,394.0,110.0,427.0,109.0,30.0,48.0,59.0,71.0,2.0,1.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011256.jpg,299.0,237.0,276.0,276.0,349.0,282.0,470.0,294.0,15.0,82.0,214.0,253.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011257.jpg,200.0,72.0,62.0,62.0,234.0,88.0,-1.0,-1.0,10.0,24.0,47.0,57.0,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
train_00011258.jpg,57.0,85.0,66.0,66.0,77.0,100.0,107.0,100.0,18.0,26.0,56.0,60.0,2.0,3.0,2.0,2.0,3.0,5.0,6.0,59.0,23.0
train_00011259.jpg,401.0,377.0,145.0,145.0,439.0,407.0,510.0,407.0,42.0,53.0,122.0,135.0,1.0,3.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011259.jpg,41.0,394.0,120.0,120.0,69.0,420.0,140.0,414.0,36.0,48.0,97.0,110.0,1.0,3.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011259.jpg,785.0,314.0,129.0,129.0,822.0,349.0,891.0,355.0,37.0,47.0,105.0,123.0,1.0,3.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00011260.jpg,136.0,54.0,238.0,238.0,201.0,108.0,309.0,109.0,49.0,92.0,203.0,217.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
