orgImgName,imgName,face_x,face_y,face_w,face_h,eye1_x,eye1_y,eye2_x,eye2_y,occluder_x,occluder_y,occluder_w,occluder_h,occluder_type,occluder_degree,gender,race,orientation,glasses_x,glasses_y,glasses_w,glasses_h
old_879.jpg,train_00010430.jpg,72,64,80,107,85,94,124,93,0,41,77,104,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_88.jpg,train_00010431.jpg,87,48,64,101,104,77,125,64,9,56,50,97,3.0,2.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_880.jpg,train_00010432.jpg,31,57,49,66,41,94,56,68,2,12,48,64,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_881.jpg,train_00010433.jpg,48,87,51,51,64,96,89,98,1,16,48,48,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_883.jpg,train_00010434.jpg,49,90,67,50,70,102,104,104,-2,18,64,47,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_884.jpg,train_00010435.jpg,100,60,16,17,104,70,109,64,3,3,15,17,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_885.jpg,train_00010436.jpg,58,110,25,31,65,119,79,119,1,14,25,32,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_886.jpg,train_00010437.jpg,47,71,120,93,71,96,132,96,7,41,113,94,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_887.jpg,train_00010438.jpg,75,28,144,144,133,60,187,68,9,58,111,140,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_889.jpg,train_00010439.jpg,128,82,33,40,133,91,142,90,4,1,32,39,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_89.jpg,train_00010440.jpg,44,56,101,137,82,90,133,84,17,56,99,135,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_892.jpg,train_00010441.jpg,79,130,44,35,91,138,107,144,-2,9,39,36,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_893.jpg,train_00010442.jpg,65,60,56,44,80,70,106,74,1,11,52,48,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_894.jpg,train_00010443.jpg,153,48,34,38,158,61,169,57,0,10,35,38,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_898.jpg,train_00010444.jpg,118,57,103,84,145,79,193,79,-8,27,88,97,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_899.jpg,train_00010445.jpg,66,52,108,88,88,72,148,72,1,30,101,93,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_9.jpg,train_00010446.jpg,46,53,47,32,61,59,78,56,4,6,45,30,3.0,3.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
old_90.jpg,train_00010447.jpg,22,107,48,65,41,126,60,118,16,30,46,54,2.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_900.jpg,train_00010448.jpg,31,26,164,92,66,48,160,41,3,39,161,99,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_901.jpg,train_00010449.jpg,34,51,29,18,47,54,57,55,0,7,28,19,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_902.jpg,train_00010450.jpg,92,59,84,59,111,83,149,70,4,17,78,60,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_903.jpg,train_00010451.jpg,36,71,85,56,60,80,108,83,1,14,79,59,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_906.jpg,train_00010452.jpg,26,38,119,89,53,57,124,52,3,31,115,87,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_907.jpg,train_00010453.jpg,41,45,142,80,78,64,151,67,-1,34,123,93,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_908.jpg,train_00010454.jpg,47,46,114,114,70,70,122,78,-1,39,102,119,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_91.jpg,train_00010455.jpg,56,75,94,62,73,85,108,83,9,24,66,58,2.0,2.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
old_911.jpg,train_00010456.jpg,103,34,59,48,120,47,147,44,0,16,56,46,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_912.jpg,train_00010457.jpg,70,49,81,63,93,65,126,64,-1,25,73,63,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_913.jpg,train_00010458.jpg,65,43,85,64,84,59,129,58,-1,23,84,56,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_914.jpg,train_00010459.jpg,49,68,96,77,72,83,122,84,0,31,77,75,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_915.jpg,train_00010460.jpg,153,68,37,36,163,76,179,80,0,13,36,34,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_918.jpg,train_00010461.jpg,71,52,65,65,85,66,117,68,0,21,59,63,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_92.jpg,train_00010462.jpg,0,31,56,75,0,46,20,51,0,19,51,85,1.0,3.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
old_921.jpg,train_00010463.jpg,157,21,14,21,161,25,168,25,0,5,13,18,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_922.jpg,train_00010464.jpg,75,78,93,73,105,94,141,104,2,13,87,76,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_923.jpg,train_00010465.jpg,96,57,84,73,130,76,166,75,1,27,79,75,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_924.jpg,train_00010466.jpg,42,168,19,22,49,176,56,176,-2,7,18,23,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_925.jpg,train_00010467.jpg,25,91,66,52,38,104,59,106,3,17,59,54,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_927.jpg,train_00010468.jpg,53,52,88,58,76,67,125,67,-2,18,84,56,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_929.jpg,train_00010469.jpg,95,88,73,112,123,111,154,129,3,36,63,111,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_93.jpg,train_00010470.jpg,34,55,31,37,44,63,57,62,4,20,34,55,3.0,2.0,2.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
old_930.jpg,train_00010471.jpg,99,52,33,30,109,60,122,61,-2,15,33,30,1.0,3.0,2.0,2.0,3.0,4.0,13.0,76.0,29.0
old_931.jpg,train_00010472.jpg,30,85,85,82,56,102,93,114,2,26,76,78,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_932.jpg,train_00010473.jpg,48,16,170,127,107,52,185,38,-8,51,153,127,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_935.jpg,train_00010474.jpg,24,8,177,133,63,34,171,24,4,50,170,127,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_938.jpg,train_00010475.jpg,155,82,14,19,158,86,163,86,1,6,14,18,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_940.jpg,train_00010476.jpg,103,33,41,31,111,39,131,44,0,16,43,34,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_941.jpg,train_00010477.jpg,94,40,91,65,117,54,160,61,2,25,85,64,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_943.jpg,train_00010478.jpg,44,33,73,56,57,44,99,46,5,20,78,52,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_945.jpg,train_00010479.jpg,106,42,47,40,123,50,137,54,-5,15,37,42,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_946.jpg,train_00010480.jpg,79,79,102,75,109,100,155,94,-1,33,94,85,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_947.jpg,train_00010481.jpg,112,119,56,31,129,124,156,127,-2,11,50,36,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_948.jpg,train_00010482.jpg,62,36,54,35,74,48,87,45,4,16,58,34,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_95.jpg,train_00010483.jpg,123,15,95,71,139,37,170,30,11,31,69,74,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
old_950.jpg,train_00010484.jpg,28,80,171,128,70,113,167,115,-2,48,168,121,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_951.jpg,train_00010485.jpg,40,37,132,99,75,58,148,59,-12,38,132,97,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_952.jpg,train_00010486.jpg,89,51,38,28,98,58,119,57,-2,10,42,39,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_953.jpg,train_00010487.jpg,48,118,37,48,57,152,61,130,17,-1,37,51,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_955.jpg,train_00010488.jpg,32,13,134,100,60,40,137,38,-2,49,137,110,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_958.jpg,train_00010489.jpg,119,28,29,16,124,37,132,34,-5,7,32,20,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_96.jpg,train_00010490.jpg,46,96,61,61,72,111,94,111,32,31,60,59,3.0,2.0,1.0,1.0,5.0,-1.0,-1.0,-1.0,-1.0
old_961.jpg,train_00010491.jpg,91,62,43,61,105,78,128,80,1,26,40,67,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_962.jpg,train_00010492.jpg,43,56,65,63,62,70,92,75,1,23,63,60,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_963.jpg,train_00010493.jpg,71,49,78,54,100,64,121,68,2,25,58,53,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_965.jpg,train_00010494.jpg,104,90,44,89,117,110,134,110,0,21,41,84,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_966.jpg,train_00010495.jpg,53,80,40,44,66,92,76,90,1,19,31,43,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_968.jpg,train_00010496.jpg,103,124,43,35,116,134,138,135,1,12,39,34,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_969.jpg,train_00010497.jpg,59,25,49,34,73,35,98,34,-3,7,47,34,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_971.jpg,train_00010498.jpg,78,75,96,84,103,97,151,108,0,34,88,87,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_972.jpg,train_00010499.jpg,63,58,44,25,74,63,97,63,0,10,39,24,1.0,3.0,2.0,2.0,3.0,5.0,13.0,97.0,25.0
old_975.jpg,train_00010500.jpg,64,34,106,77,90,49,146,49,1,23,105,80,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_976.jpg,train_00010501.jpg,68,66,95,70,87,80,132,80,1,25,96,68,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_977.jpg,train_00010502.jpg,87,51,117,89,134,67,171,69,0,29,102,87,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_978.jpg,train_00010503.jpg,84,45,43,34,96,53,119,51,1,12,42,28,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_98.jpg,train_00010504.jpg,64,83,54,36,85,97,112,98,20,30,54,39,1.0,2.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
old_980.jpg,train_00010505.jpg,82,38,83,68,106,52,147,58,1,27,79,73,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_982.jpg,train_00010506.jpg,93,20,16,18,97,24,104,25,1,6,15,15,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_983.jpg,train_00010507.jpg,61,29,116,69,90,47,136,58,6,29,90,71,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_984.jpg,train_00010508.jpg,43,61,114,81,60,80,100,83,7,30,100,79,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_985.jpg,train_00010509.jpg,95,93,67,55,112,107,141,111,2,20,64,54,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_986.jpg,train_00010510.jpg,86,61,10,14,88,64,91,64,22,-17,32,0,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
old_987.jpg,train_00010511.jpg,101,61,90,90,136,85,170,85,-1,29,78,90,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_988.jpg,train_00010512.jpg,63,48,92,74,82,84,125,68,10,0,92,69,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_989.jpg,train_00010513.jpg,95,55,62,61,116,60,142,61,-1,13,62,60,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_990.jpg,train_00010514.jpg,27,66,41,50,38,79,58,77,0,19,39,49,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
old_991.jpg,train_00010515.jpg,80,38,71,71,97,54,132,55,5,25,68,71,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_993.jpg,train_00010516.jpg,95,58,87,82,130,84,170,83,-2,28,84,82,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_994.jpg,train_00010517.jpg,45,61,58,50,56,77,81,71,-1,9,54,49,2.0,3.0,2.0,2.0,2.0,0.0,23.0,102.0,47.0
old_995.jpg,train_00010518.jpg,81,81,14,19,87,89,92,89,1,7,14,19,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_996.jpg,train_00010519.jpg,104,99,79,56,133,112,163,119,1,21,73,57,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_997.jpg,train_00010520.jpg,101,38,31,23,110,45,123,45,2,12,31,24,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
old_998.jpg,train_00010521.jpg,30,50,110,110,42,75,72,75,1,44,91,117,2.0,3.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
search_1.jpg,train_00010522.jpg,143,81,74,42,154,92,185,91,1,14,64,39,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10.jpg,train_00010523.jpg,82,46,56,56,101,65,130,58,3,27,53,55,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_100.jpg,train_00010524.jpg,68,53,33,27,77,60,91,59,3,11,30,27,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10003.jpg,train_00010525.jpg,152,56,24,36,157,64,167,64,1,14,23,35,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10005.jpg,train_00010526.jpg,104,30,19,30,112,40,119,40,4,15,18,28,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
search_10006.jpg,train_00010527.jpg,73,36,46,20,77,41,95,40,1,7,39,18,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10007.jpg,train_00010528.jpg,60,66,76,76,74,82,111,80,8,28,63,66,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10008.jpg,train_00010529.jpg,167,87,16,28,168,93,172,93,1,11,12,26,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_10009.jpg,train_00010530.jpg,86,60,57,100,100,93,129,80,10,49,55,94,1.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10011.jpg,train_00010531.jpg,102,130,61,70,117,150,140,160,2,28,47,59,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10012.jpg,train_00010532.jpg,120,36,88,150,141,87,180,67,17,64,86,135,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10015.jpg,train_00010533.jpg,59,22,34,25,64,29,79,27,5,10,31,22,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10017.jpg,train_00010534.jpg,121,95,17,8,123,97,131,97,1,2,15,7,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10018.jpg,train_00010535.jpg,105,18,28,19,110,23,123,22,4,7,22,17,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10019.jpg,train_00010536.jpg,20,131,11,29,22,137,26,139,1,12,9,27,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10020.jpg,train_00010537.jpg,84,13,74,92,95,30,125,34,2,31,66,88,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10021.jpg,train_00010538.jpg,81,39,38,33,94,49,-1,0,6,14,30,31,1.0,3.0,1.0,2.0,4.0,15.0,15.0,45.0,17.0
search_10026.jpg,train_00010539.jpg,12,47,45,56,16,59,32,60,6,24,37,51,2.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_10028.jpg,train_00010540.jpg,101,71,18,15,107,75,115,75,4,6,16,14,1.0,3.0,2.0,2.0,3.0,3.0,2.0,58.0,25.0
search_1003.jpg,train_00010541.jpg,87,60,64,43,105,73,137,74,11,20,57,42,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10031.jpg,train_00010542.jpg,66,67,91,100,110,91,134,97,12,36,86,92,2.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
search_10032.jpg,train_00010543.jpg,87,81,19,37,91,89,100,88,2,16,16,31,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10037.jpg,train_00010544.jpg,41,60,66,66,48,74,75,72,12,28,53,46,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_1004.jpg,train_00010545.jpg,70,86,19,32,75,92,86,98,1,12,19,30,2.0,3.0,1.0,2.0,4.0,6.0,2.0,71.0,38.0
search_10040.jpg,train_00010546.jpg,22,49,171,114,54,71,116,80,3,35,113,101,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10041.jpg,train_00010547.jpg,142,48,28,21,150,53,164,54,5,8,26,19,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10044.jpg,train_00010548.jpg,57,68,142,86,82,86,146,86,17,32,105,71,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10045.jpg,train_00010549.jpg,51,63,59,86,61,84,87,79,11,40,47,78,2.0,3.0,1.0,2.0,3.0,4.0,18.0,142.0,48.0
search_10047.jpg,train_00010550.jpg,18,95,19,26,28,102,0,0,2,9,15,23,2.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
search_10048.jpg,train_00010551.jpg,76,60,85,91,91,78,129,77,9,33,69,77,1.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10050.jpg,train_00010552.jpg,145,59,69,103,173,82,198,91,10,42,61,93,2.0,3.0,1.0,2.0,3.0,29.0,8.0,92.0,52.0
search_10057.jpg,train_00010553.jpg,132,29,39,57,134,43,150,38,5,19,31,49,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_1006.jpg,train_00010554.jpg,62,40,21,37,73,53,0,0,6,15,19,34,1.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
search_10060.jpg,train_00010555.jpg,107,29,18,32,112,38,121,36,2,13,17,31,3.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
search_10063.jpg,train_00010556.jpg,151,30,18,15,155,37,161,37,4,9,18,14,2.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10066.jpg,train_00010557.jpg,110,69,80,112,121,89,154,83,9,42,64,104,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10069.jpg,train_00010558.jpg,44,65,49,81,52,85,71,78,8,31,43,74,1.0,3.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
search_1007.jpg,train_00010559.jpg,101,44,25,17,111,50,120,51,5,8,22,16,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10071.jpg,train_00010560.jpg,88,48,38,29,93,57,110,56,7,11,35,26,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_10072.jpg,train_00010561.jpg,93,75,37,57,101,82,118,81,2,18,30,55,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10073.jpg,train_00010562.jpg,135,33,30,31,142,43,156,39,7,14,28,28,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10075.jpg,train_00010563.jpg,177,35,14,14,180,39,187,39,2,5,12,14,3.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10077.jpg,train_00010564.jpg,64,77,105,80,88,93,133,91,11,27,99,75,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10078.jpg,train_00010565.jpg,103,59,104,104,116,81,157,92,4,46,62,87,3.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10080.jpg,train_00010566.jpg,77,58,94,140,87,91,124,84,3,48,63,130,2.0,3.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10081.jpg,train_00010567.jpg,48,56,96,97,70,89,112,76,15,47,88,89,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10084.jpg,train_00010568.jpg,115,20,71,101,118,53,155,40,4,43,70,95,3.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10085.jpg,train_00010569.jpg,122,15,38,25,128,21,142,20,4,11,28,23,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10086.jpg,train_00010570.jpg,81,43,134,134,134,71,167,67,24,47,108,122,2.0,3.0,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
search_10087.jpg,train_00010571.jpg,116,65,68,77,123,83,145,81,1,28,52,71,1.0,3.0,1.0,2.0,2.0,1.0,26.0,138.0,69.0
search_10089.jpg,train_00010572.jpg,141,46,46,51,152,56,-1,-1,3,17,29,50,2.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
search_1009.jpg,train_00010573.jpg,81,122,11,17,85,127,89,125,2,7,9,14,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10091.jpg,train_00010574.jpg,113,55,29,30,119,63,132,63,4,13,22,28,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10092.jpg,train_00010575.jpg,100,26,31,26,107,30,119,28,4,8,25,23,1.0,1.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10095.jpg,train_00010576.jpg,128,36,22,32,132,44,144,42,4,12,19,30,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10097.jpg,train_00010577.jpg,126,34,34,24,132,40,147,40,4,11,24,22,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10099.jpg,train_00010578.jpg,90,24,58,39,94,32,110,32,1,15,38,35,1.0,2.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_101.jpg,train_00010579.jpg,40,61,69,49,48,75,80,73,4,27,60,49,3.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_1010.jpg,train_00010580.jpg,68,88,31,21,76,93,90,92,6,9,29,19,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10100.jpg,train_00010581.jpg,94,36,19,20,99,42,109,42,2,10,18,19,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10102.jpg,train_00010582.jpg,5,67,82,103,10,97,30,88,5,43,64,94,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0
search_10103.jpg,train_00010583.jpg,108,51,18,30,114,59,120,57,4,13,16,29,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10105.jpg,train_00010584.jpg,98,42,89,67,117,56,150,56,14,32,73,60,1.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10109.jpg,train_00010585.jpg,22,6,93,62,48,28,80,44,7,26,63,58,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10110.jpg,train_00010586.jpg,31,28,27,34,38,36,47,34,5,9,25,26,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10111.jpg,train_00010587.jpg,47,70,46,46,62,82,83,81,6,21,38,44,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10112.jpg,train_00010588.jpg,78,79,118,95,101,96,155,96,18,37,98,80,1.0,3.0,2.0,2.0,3.0,11.0,19.0,232.0,81.0
search_10114.jpg,train_00010589.jpg,2,57,61,47,15,68,0,0,4,18,42,40,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10116.jpg,train_00010590.jpg,32,39,178,178,84,84,165,78,35,73,152,161,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10117.jpg,train_00010591.jpg,142,91,78,113,155,114,187,116,11,47,59,95,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10118.jpg,train_00010592.jpg,50,38,101,57,69,58,115,51,14,25,73,52,1.0,3.0,1.0,2.0,3.0,4.0,9.0,96.0,58.0
search_10119.jpg,train_00010593.jpg,94,27,40,42,103,41,124,41,9,14,31,38,2.0,3.0,2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
search_10124.jpg,train_00010594.jpg,48,46,57,69,61,67,82,61,9,29,51,62,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
search_10132.jpg,train_00010595.jpg,18,51,99,80,55,72,37,99,13,28,95,73,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
search_10133.jpg,train_00010596.jpg,119,57,32,44,133,63,122,66,2,16,24,41,2.0,3.0,2.0,2.0,2.0,-1.0,6.0,58.0,27.0
search_10136.jpg,train_00010597.jpg,59,57,115,70,93,71,149,70,9,30,101,68,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
