orgImgName,imgName,face_bbx,left_eye_pos,right_eye_pos,occluder_bbx,occluder_type,occluder_degree,face_gender,face_race,face_orientation,glasses_bbx
search_29011.jpg,train_00016929.jpg,"320.0, 177.0, 245.0, 245.0","404.0, 238.0","471.0, 239.0","12.0, 94.0, 198.0, 242.0",1.0,3.0,1.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29017.jpg,train_00016930.jpg,"307.0, 262.0, 187.0, 187.0","345.0, 329.0","409.0, 302.0","24.0, 78.0, 169.0, 175.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29020.jpg,train_00016931.jpg,"391.0, 240.0, 108.0, 108.0","421.0, 278.0","-1.0, -1.0","23.0, 48.0, 103.0, 104.0",2.0,3.0,2.0,2.0,1.0,"-1.0, -1.0, -1.0, -1.0"
search_29021.jpg,train_00016932.jpg,"46.0, 58.0, 53.0, 53.0","60.0, 73.0","81.0, 71.0","33.0, 30.0, 59.0, 56.0",2.0,2.0,2.0,1.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29024.jpg,train_00016933.jpg,"146.0, 400.0, 90.0, 90.0","170.0, 421.0","210.0, 425.0","16.0, 65.0, 93.0, 99.0",1.0,1.0,1.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29025.jpg,train_00016934.jpg,"130.0, 164.0, 128.0, 128.0","180.0, 193.0","212.0, 195.0","9.0, 40.0, 100.0, 111.0",2.0,3.0,2.0,2.0,4.0,"26.0, 12.0, 90.0, 48.0"
search_29030.jpg,train_00016935.jpg,"55.0, 43.0, 54.0, 54.0","68.0, 58.0","89.0, 56.0","4.0, 21.0, 48.0, 56.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29032.jpg,train_00016936.jpg,"320.0, 115.0, 53.0, 53.0","329.0, 131.0","351.0, 128.0","6.0, 29.0, 41.0, 54.0",1.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29033.jpg,train_00016937.jpg,"297.0, 196.0, 95.0, 95.0","319.0, 223.0","363.0, 225.0","34.0, 65.0, 71.0, 100.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29035.jpg,train_00016938.jpg,"202.0, 52.0, 56.0, 56.0","212.0, 70.0","238.0, 70.0","2.0, 39.0, 60.0, 61.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29037.jpg,train_00016939.jpg,"258.0, 127.0, 65.0, 65.0","269.0, 147.0","291.0, 142.0","7.0, 27.0, 54.0, 70.0",1.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29039.jpg,train_00016940.jpg,"265.0, 45.0, 39.0, 39.0","275.0, 60.0","291.0, 55.0","4.0, 19.0, 32.0, 40.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29040.jpg,train_00016941.jpg,"211.0, 194.0, 377.0, 377.0","327.0, 269.0","483.0, 279.0","48.0, 142.0, 347.0, 378.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29041.jpg,train_00016942.jpg,"234.0, 207.0, 52.0, 52.0","248.0, 223.0","277.0, 221.0","11.0, 23.0, 56.0, 54.0",1.0,3.0,1.0,2.0,3.0,"7.0, 9.0, 47.0, 16.0"
search_29042.jpg,train_00016943.jpg,"91.0, 57.0, 89.0, 89.0","115.0, 79.0","150.0, 76.0","10.0, 31.0, 84.0, 87.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29044.jpg,train_00016944.jpg,"217.0, 80.0, 51.0, 51.0","233.0, 92.0","253.0, 94.0","5.0, 19.0, 51.0, 53.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29046.jpg,train_00016945.jpg,"188.0, 91.0, 286.0, 286.0","259.0, 184.0","368.0, 180.0","8.0, 144.0, 261.0, 288.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29051.jpg,train_00016946.jpg,"78.0, 121.0, 233.0, 233.0","127.0, 174.0","209.0, 174.0","17.0, 159.0, 156.0, 237.0",2.0,2.0,1.0,3.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29052.jpg,train_00016947.jpg,"167.0, 310.0, 291.0, 291.0","247.0, 368.0","376.0, 365.0","7.0, 81.0, 283.0, 285.0",2.0,3.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29053.jpg,train_00016948.jpg,"279.0, 114.0, 145.0, 145.0","300.0, 150.0","343.0, 145.0","23.0, 52.0, 144.0, 145.0",2.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29055.jpg,train_00016949.jpg,"54.0, 90.0, 80.0, 80.0","64.0, 111.0","97.0, 110.0","3.0, 29.0, 68.0, 81.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29057.jpg,train_00016950.jpg,"259.0, 121.0, 58.0, 58.0","270.0, 134.0","295.0, 133.0","5.0, 37.0, 37.0, 59.0",2.0,2.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29058.jpg,train_00016951.jpg,"302.0, 253.0, 173.0, 173.0","343.0, 290.0","419.0, 283.0","9.0, 50.0, 166.0, 179.0",1.0,3.0,1.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29059.jpg,train_00016952.jpg,"269.0, 79.0, 106.0, 106.0","320.0, 98.0","343.0, 105.0","21.0, 33.0, 87.0, 101.0",2.0,3.0,1.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29060.jpg,train_00016953.jpg,"275.0, 16.0, 41.0, 41.0","284.0, 32.0","299.0, 30.0","11.0, 19.0, 41.0, 42.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29061.jpg,train_00016954.jpg,"361.0, 139.0, 272.0, 272.0","413.0, 213.0","477.0, 230.0","35.0, 108.0, 259.0, 275.0",2.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29062.jpg,train_00016955.jpg,"212.0, 77.0, 140.0, 140.0","246.0, 113.0","316.0, 121.0","12.0, 61.0, 124.0, 136.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29063.jpg,train_00016956.jpg,"297.0, 298.0, 134.0, 134.0","340.0, 331.0","386.0, 334.0","4.0, 60.0, 102.0, 130.0",2.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29067.jpg,train_00016957.jpg,"285.0, 281.0, 346.0, 346.0","378.0, 358.0","517.0, 350.0","15.0, 114.0, 274.0, 342.0",2.0,3.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29071.jpg,train_00016958.jpg,"148.0, 98.0, 121.0, 121.0","182.0, 132.0","224.0, 127.0","16.0, 45.0, 104.0, 116.0",2.0,3.0,1.0,2.0,3.0,"9.0, 17.0, 86.0, 35.0"
search_29072.jpg,train_00016959.jpg,"221.0, 106.0, 108.0, 108.0","241.0, 133.0","286.0, 143.0","7.0, 43.0, 74.0, 103.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29073.jpg,train_00016960.jpg,"148.0, 66.0, 100.0, 100.0","181.0, 91.0","219.0, 92.0","15.0, 37.0, 80.0, 96.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29075.jpg,train_00016961.jpg,"172.0, 167.0, 241.0, 241.0","343.0, 213.0","256.0, 215.0","39.0, 84.0, 231.0, 241.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29076.jpg,train_00016962.jpg,"80.0, 52.0, 216.0, 216.0","153.0, 105.0","243.0, 130.0","22.0, 95.0, 193.0, 210.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29079.jpg,train_00016963.jpg,"252.0, 135.0, 207.0, 207.0","316.0, 189.0","393.0, 188.0","22.0, 79.0, 202.0, 204.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29081.jpg,train_00016964.jpg,"240.0, 155.0, 116.0, 116.0","299.0, 178.0","258.0, 195.0","42.0, 79.0, 115.0, 121.0",2.0,2.0,1.0,1.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29082.jpg,train_00016965.jpg,"191.0, 92.0, 193.0, 193.0","238.0, 135.0","318.0, 134.0","7.0, 87.0, 180.0, 195.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29084.jpg,train_00016966.jpg,"150.0, 5.0, 199.0, 199.0","215.0, 58.0","303.0, 48.0","11.0, 93.0, 175.0, 201.0",1.0,2.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29086.jpg,train_00016967.jpg,"246.0, 193.0, 110.0, 110.0","316.0, 226.0","269.0, 223.0","10.0, 39.0, 67.0, 111.0",3.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29087.jpg,train_00016968.jpg,"543.0, 165.0, 83.0, 83.0","568.0, 190.0","600.0, 187.0","12.0, 32.0, 70.0, 82.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29088.jpg,train_00016969.jpg,"206.0, 137.0, 198.0, 198.0","249.0, 187.0","314.0, 187.0","18.0, 73.0, 185.0, 199.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29089.jpg,train_00016970.jpg,"86.0, 131.0, 195.0, 195.0","134.0, 178.0","209.0, 175.0","27.0, 105.0, 113.0, 199.0",2.0,2.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29090.jpg,train_00016971.jpg,"553.0, 181.0, 63.0, 63.0","571.0, 203.0","596.0, 200.0","6.0, 30.0, 53.0, 65.0",2.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29092.jpg,train_00016972.jpg,"235.0, 71.0, 59.0, 59.0","259.0, 85.0","-1.0, -1.0","7.0, 24.0, 44.0, 57.0",1.0,3.0,1.0,2.0,1.0,"2.0, 9.0, 28.0, 18.0"
search_29101.jpg,train_00016973.jpg,"75.0, 80.0, 80.0, 80.0","97.0, 100.0","131.0, 100.0","6.0, 28.0, 80.0, 79.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29102.jpg,train_00016974.jpg,"342.0, 105.0, 103.0, 103.0","366.0, 130.0","415.0, 127.0","8.0, 35.0, 93.0, 104.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29104.jpg,train_00016975.jpg,"127.0, 141.0, 75.0, 75.0","148.0, 161.0","174.0, 158.0","22.0, 63.0, 57.0, 79.0",2.0,1.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29108.jpg,train_00016976.jpg,"326.0, 55.0, 70.0, 70.0","342.0, 74.0","370.0, 74.0","4.0, 54.0, 48.0, 78.0",3.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29112.jpg,train_00016977.jpg,"70.0, 117.0, 191.0, 191.0","113.0, 163.0","189.0, 161.0","26.0, 94.0, 119.0, 167.0",2.0,1.0,1.0,3.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29113.jpg,train_00016978.jpg,"448.0, 33.0, 48.0, 48.0","464.0, 48.0","484.0, 50.0","5.0, 26.0, 45.0, 50.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29118.jpg,train_00016979.jpg,"130.0, 199.0, 279.0, 279.0","203.0, 288.0","320.0, 266.0","17.0, 130.0, 251.0, 290.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29122.jpg,train_00016980.jpg,"211.0, 87.0, 105.0, 105.0","243.0, 112.0","285.0, 109.0","9.0, 36.0, 104.0, 102.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29123.jpg,train_00016981.jpg,"76.0, 338.0, 310.0, 310.0","159.0, 442.0","308.0, 411.0","40.0, 128.0, 336.0, 332.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29126.jpg,train_00016982.jpg,"406.0, 215.0, 62.0, 62.0","420.0, 233.0","454.0, 234.0","4.0, 25.0, 63.0, 66.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29127.jpg,train_00016983.jpg,"311.0, 102.0, 105.0, 105.0","336.0, 134.0","381.0, 134.0","4.0, 40.0, 86.0, 105.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29129.jpg,train_00016984.jpg,"701.0, 158.0, 142.0, 142.0","726.0, 200.0","784.0, 188.0","20.0, 96.0, 116.0, 154.0",3.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29130.jpg,train_00016985.jpg,"110.0, 68.0, 37.0, 37.0","121.0, 78.0","136.0, 79.0","6.0, 16.0, 37.0, 39.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29131.jpg,train_00016986.jpg,"437.0, 196.0, 250.0, 250.0","473.0, 250.0","555.0, 260.0","8.0, 88.0, 228.0, 249.0",2.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29132.jpg,train_00016987.jpg,"195.0, 138.0, 65.0, 65.0","224.0, 156.0","206.0, 166.0","12.0, 30.0, 53.0, 65.0",1.0,3.0,2.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29133.jpg,train_00016988.jpg,"291.0, 203.0, 285.0, 285.0","366.0, 271.0","492.0, 269.0","8.0, 100.0, 309.0, 305.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29135.jpg,train_00016989.jpg,"201.0, 157.0, 359.0, 359.0","293.0, 226.0","454.0, 229.0","15.0, 105.0, 358.0, 358.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29136.jpg,train_00016990.jpg,"101.0, 105.0, 161.0, 161.0","136.0, 136.0","204.0, 144.0","9.0, 103.0, 90.0, 163.0",2.0,2.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29140.jpg,train_00016991.jpg,"105.0, 94.0, 143.0, 143.0","142.0, 137.0","213.0, 133.0","47.0, 108.0, 129.0, 148.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29141.jpg,train_00016992.jpg,"270.0, 140.0, 92.0, 92.0","309.0, 162.0","339.0, 161.0","7.0, 34.0, 74.0, 96.0",1.0,3.0,1.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29146.jpg,train_00016993.jpg,"359.0, 232.0, 75.0, 75.0","386.0, 254.0","-1.0, -1.0","12.0, 31.0, 71.0, 83.0",2.0,3.0,2.0,2.0,1.0,"-1.0, -1.0, -1.0, -1.0"
search_29148.jpg,train_00016994.jpg,"77.0, 133.0, 170.0, 170.0","104.0, 174.0","171.0, 177.0","5.0, 59.0, 164.0, 181.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29149.jpg,train_00016995.jpg,"96.0, 101.0, 144.0, 144.0","128.0, 145.0","208.0, 144.0","18.0, 56.0, 142.0, 157.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29151.jpg,train_00016996.jpg,"184.0, 269.0, 236.0, 236.0","257.0, 310.0","379.0, 308.0","21.0, 68.0, 248.0, 261.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29154.jpg,train_00016997.jpg,"93.0, 115.0, 157.0, 157.0","135.0, 152.0","192.0, 153.0","10.0, 55.0, 131.0, 177.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29155.jpg,train_00016998.jpg,"460.0, 149.0, 232.0, 232.0","544.0, 216.0","631.0, 214.0","29.0, 91.0, 204.0, 271.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29156.jpg,train_00016999.jpg,"201.0, 196.0, 141.0, 141.0","260.0, 245.0","-1.0, -1.0","6.0, 68.0, 112.0, 150.0",1.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29159.jpg,train_00017000.jpg,"147.0, 106.0, 131.0, 131.0","181.0, 134.0","232.0, 134.0","3.0, 68.0, 63.0, 124.0",2.0,1.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29162.jpg,train_00017001.jpg,"292.0, 286.0, 46.0, 46.0","304.0, 304.0","319.0, 298.0","2.0, 22.0, 38.0, 45.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29164.jpg,train_00017002.jpg,"452.0, 63.0, 69.0, 69.0","463.0, 83.0","491.0, 85.0","3.0, 28.0, 60.0, 75.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29165.jpg,train_00017003.jpg,"135.0, 80.0, 90.0, 90.0","164.0, 102.0","198.0, 104.0","24.0, 32.0, 77.0, 61.0",1.0,1.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29168.jpg,train_00017004.jpg,"258.0, 82.0, 146.0, 146.0","291.0, 133.0","349.0, 114.0","7.0, 70.0, 133.0, 163.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29171.jpg,train_00017005.jpg,"293.0, 172.0, 234.0, 234.0","348.0, 229.0","435.0, 234.0","32.0, 145.0, 172.0, 253.0",2.0,2.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29173.jpg,train_00017006.jpg,"111.0, 52.0, 71.0, 71.0","128.0, 71.0","156.0, 69.0","26.0, 51.0, 55.0, 78.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29177.jpg,train_00017007.jpg,"222.0, 29.0, 40.0, 40.0","234.0, 40.0","249.0, 41.0","4.0, 17.0, 35.0, 43.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29179.jpg,train_00017008.jpg,"118.0, 173.0, 198.0, 198.0","158.0, 213.0","250.0, 211.0","9.0, 63.0, 188.0, 201.0",1.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29181.jpg,train_00017009.jpg,"333.0, 180.0, 80.0, 80.0","349.0, 205.0","372.0, 211.0","1.0, 38.0, 55.0, 80.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29184.jpg,train_00017010.jpg,"144.0, 184.0, 43.0, 43.0","155.0, 194.0","176.0, 194.0","8.0, 25.0, 39.0, 48.0",3.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29186.jpg,train_00017011.jpg,"206.0, 187.0, 87.0, 87.0","230.0, 211.0","270.0, 207.0","5.0, 35.0, 83.0, 90.0",2.0,3.0,2.0,2.0,3.0,"8.0, 11.0, 76.0, 30.0"
search_29196.jpg,train_00017012.jpg,"123.0, 49.0, 96.0, 96.0","141.0, 77.0","183.0, 74.0","8.0, 55.0, 79.0, 86.0",2.0,1.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29197.jpg,train_00017013.jpg,"233.0, 116.0, 109.0, 109.0","263.0, 145.0","310.0, 139.0","45.0, 84.0, 83.0, 116.0",2.0,1.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29200.jpg,train_00017014.jpg,"172.0, 38.0, 231.0, 231.0","230.0, 87.0","362.0, 90.0","10.0, 76.0, 232.0, 239.0",2.0,3.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29201.jpg,train_00017015.jpg,"164.0, 255.0, 276.0, 276.0","258.0, 342.0","378.0, 311.0","12.0, 119.0, 253.0, 280.0",1.0,3.0,1.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29203.jpg,train_00017016.jpg,"199.0, 143.0, 166.0, 166.0","268.0, 185.0","321.0, 176.0","2.0, 64.0, 136.0, 167.0",2.0,3.0,2.0,2.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29214.jpg,train_00017017.jpg,"113.0, 168.0, 214.0, 214.0","184.0, 223.0","293.0, 217.0","8.0, 81.0, 210.0, 212.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29220.jpg,train_00017018.jpg,"122.0, 140.0, 170.0, 170.0","150.0, 171.0","216.0, 176.0","9.0, 54.0, 130.0, 178.0",2.0,3.0,1.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29221.jpg,train_00017019.jpg,"330.0, 138.0, 38.0, 38.0","342.0, 149.0","360.0, 148.0","5.0, 14.0, 40.0, 42.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29222.jpg,train_00017020.jpg,"414.0, 100.0, 95.0, 95.0","433.0, 118.0","472.0, 119.0","8.0, 59.0, 42.0, 81.0",2.0,1.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29224.jpg,train_00017021.jpg,"54.0, 20.0, 101.0, 101.0","81.0, 37.0","128.0, 42.0","20.0, 89.0, 77.0, 104.0",2.0,1.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29225.jpg,train_00017022.jpg,"139.0, 235.0, 215.0, 215.0","197.0, 289.0","291.0, 283.0","22.0, 146.0, 179.0, 213.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29226.jpg,train_00017023.jpg,"514.0, 193.0, 93.0, 93.0","531.0, 224.0","574.0, 217.0","8.0, 65.0, 88.0, 94.0",2.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29227.jpg,train_00017024.jpg,"170.0, 68.0, 94.0, 94.0","210.0, 91.0","-1.0, -1.0","11.0, 37.0, 66.0, 92.0",1.0,3.0,1.0,2.0,5.0,"-1.0, -1.0, -1.0, -1.0"
search_29229.jpg,train_00017025.jpg,"175.0, 87.0, 81.0, 81.0","205.0, 112.0","231.0, 109.0","34.0, 43.0, 85.0, 83.0",2.0,2.0,1.0,1.0,4.0,"-1.0, -1.0, -1.0, -1.0"
search_29231.jpg,train_00017026.jpg,"410.0, 509.0, 384.0, 384.0","521.0, 586.0","730.0, 591.0","29.0, 135.0, 393.0, 375.0",1.0,3.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29232.jpg,train_00017027.jpg,"121.0, 161.0, 89.0, 89.0","152.0, 183.0","181.0, 189.0","14.0, 62.0, 67.0, 92.0",3.0,2.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29233.jpg,train_00017028.jpg,"171.0, 112.0, 57.0, 57.0","188.0, 131.0","210.0, 132.0","5.0, 30.0, 55.0, 57.0",2.0,2.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29236.jpg,train_00017029.jpg,"290.0, 153.0, 84.0, 84.0","326.0, 180.0","303.0, 176.0","9.0, 37.0, 61.0, 81.0",1.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29237.jpg,train_00017030.jpg,"239.0, 37.0, 121.0, 121.0","263.0, 75.0","311.0, 69.0","20.0, 50.0, 117.0, 121.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29239.jpg,train_00017031.jpg,"124.0, 144.0, 83.0, 83.0","146.0, 169.0","180.0, 164.0","5.0, 37.0, 81.0, 84.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29241.jpg,train_00017032.jpg,"249.0, 106.0, 107.0, 107.0","268.0, 133.0","305.0, 133.0","5.0, 39.0, 101.0, 109.0",1.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29242.jpg,train_00017033.jpg,"216.0, 187.0, 306.0, 306.0","267.0, 244.0","388.0, 250.0","10.0, 90.0, 218.0, 295.0",2.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29243.jpg,train_00017034.jpg,"414.0, 115.0, 88.0, 88.0","431.0, 137.0","465.0, 133.0","7.0, 29.0, 84.0, 85.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29247.jpg,train_00017035.jpg,"106.0, 72.0, 67.0, 67.0","131.0, 90.0","150.0, 90.0","9.0, 26.0, 58.0, 69.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29248.jpg,train_00017036.jpg,"80.0, 168.0, 261.0, 261.0","132.0, 224.0","241.0, 223.0","8.0, 93.0, 227.0, 274.0",1.0,3.0,1.0,2.0,3.0,"-13.0, 18.0, 239.0, 77.0"
search_29250.jpg,train_00017037.jpg,"319.0, 126.0, 54.0, 54.0","333.0, 139.0","357.0, 141.0","3.0, 23.0, 62.0, 57.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29251.jpg,train_00017038.jpg,"576.0, 519.0, 260.0, 260.0","628.0, 575.0","707.0, 630.0","14.0, 158.0, 199.0, 274.0",3.0,2.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29254.jpg,train_00017039.jpg,"121.0, 618.0, 649.0, 649.0","473.0, 827.0","242.0, 765.0","32.0, 274.0, 572.0, 670.0",2.0,3.0,1.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29257.jpg,train_00017040.jpg,"294.0, 240.0, 93.0, 93.0","346.0, 261.0","309.0, 260.0","5.0, 34.0, 72.0, 88.0",2.0,3.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29260.jpg,train_00017041.jpg,"312.0, 178.0, 71.0, 71.0","331.0, 200.0","360.0, 198.0","10.0, 31.0, 67.0, 74.0",1.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29261.jpg,train_00017042.jpg,"98.0, 177.0, 117.0, 117.0","116.0, 201.0","157.0, 200.0","3.0, 37.0, 113.0, 120.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29263.jpg,train_00017043.jpg,"319.0, 56.0, 68.0, 68.0","337.0, 70.0","364.0, 71.0","5.0, 24.0, 56.0, 71.0",2.0,3.0,2.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29266.jpg,train_00017044.jpg,"185.0, 321.0, 232.0, 232.0","247.0, 409.0","337.0, 375.0","51.0, 109.0, 198.0, 222.0",2.0,3.0,2.0,1.0,3.0,"-1.0, -1.0, -1.0, -1.0"
search_29268.jpg,train_00017045.jpg,"33.0, 38.0, 110.0, 110.0","50.0, 87.0","85.0, 67.0","15.0, 59.0, 90.0, 106.0",2.0,3.0,2.0,2.0,2.0,"-1.0, -1.0, -1.0, -1.0"
search_29273.jpg,train_00017046.jpg,"248.0, 396.0, 410.0, 410.0","376.0, 498.0","593.0, 487.0","30.0, 151.0, 416.0, 434.0",2.0,3.0,1.0,2.0,3.0,"-1.0, -1.0, -1.0, -1.0"
